user_id,payment_date,day_since_install,product_type,amount_usd
U17445,2026-02-07,11,Cosmetic,19.99
U18054,2026-02-07,2,Monthly Pass,4.99
U18079,2026-02-07,2,Monthly Pass,5.99
U18379,2026-02-07,0,Small Pack,1.99
U18528,2026-02-07,22,Premium Pack,49.99
U19271,2026-02-07,4,Small Pack,2.99
U20325,2026-02-07,1,Event Pack,9.99
U20643,2026-02-07,4,Small Pack,0.99
U20910,2026-02-07,7,Small Pack,0.99
U21753,2026-02-07,1,Monthly Pass,5.99
U22790,2026-02-07,3,Small Pack,0.99
U22931,2026-02-07,12,Cosmetic,9.99
U23100,2026-02-07,24,Event Pack,14.99
U24817,2026-02-07,14,Cosmetic,9.99
U24881,2026-02-07,0,Small Pack,0.99
U24937,2026-02-07,5,Monthly Pass,4.99
U25443,2026-02-07,4,Premium Pack,49.99
U26390,2026-02-07,19,Monthly Pass,4.99
U26590,2026-02-07,35,Monthly Pass,4.99
U26715,2026-02-07,0,Small Pack,0.99
U26995,2026-02-07,0,Event Pack,4.99
U27277,2026-02-07,3,Small Pack,2.99
U27361,2026-02-07,3,Small Pack,2.99
U27453,2026-02-07,3,Cosmetic,9.99
U27516,2026-02-07,0,Premium Pack,49.99
U27531,2026-02-07,3,Event Pack,14.99
U28599,2026-02-07,12,Cosmetic,29.99
U29047,2026-02-07,27,Premium Pack,19.99
U30409,2026-02-07,18,Cosmetic,19.99
U30654,2026-02-07,21,Event Pack,9.99
U32046,2026-02-07,11,Small Pack,0.99
U32199,2026-02-07,25,Cosmetic,29.99
U32317,2026-02-07,2,Event Pack,4.99
U33775,2026-02-07,4,Small Pack,2.99
U34332,2026-02-07,17,Cosmetic,19.99
U34724,2026-02-07,18,Event Pack,14.99
U36132,2026-02-07,4,Premium Pack,49.99
U36529,2026-02-07,3,Event Pack,14.99
U36919,2026-02-07,12,Small Pack,1.99
U37196,2026-02-07,9,Small Pack,2.99
U37692,2026-02-07,1,Event Pack,9.99
U38255,2026-02-07,5,Monthly Pass,5.99
U38353,2026-02-07,10,Premium Pack,99.99
U38773,2026-02-07,15,Small Pack,1.99
U39069,2026-02-07,29,Cosmetic,29.99
U39157,2026-02-07,25,Event Pack,9.99
U39291,2026-02-07,5,Small Pack,2.99
U41033,2026-02-07,12,Monthly Pass,5.99
U41293,2026-02-07,9,Small Pack,0.99
U41450,2026-02-07,10,Small Pack,0.99
U41957,2026-02-07,19,Cosmetic,19.99
U41993,2026-02-07,20,Event Pack,4.99
U42325,2026-02-07,18,Small Pack,2.99
U42569,2026-02-07,23,Premium Pack,19.99
U42979,2026-02-07,0,Small Pack,1.99
U43208,2026-02-07,13,Cosmetic,19.99
U43695,2026-02-07,0,Monthly Pass,4.99
U44912,2026-02-07,19,Monthly Pass,5.99
U45021,2026-02-07,33,Monthly Pass,5.99
U45077,2026-02-07,35,Event Pack,9.99
U46482,2026-02-07,26,Cosmetic,9.99
U46668,2026-02-07,13,Small Pack,2.99
U46768,2026-02-07,13,Event Pack,9.99
U47004,2026-02-07,5,Monthly Pass,4.99
U47050,2026-02-07,26,Cosmetic,19.99
U47161,2026-02-07,29,Event Pack,9.99
U47222,2026-02-07,13,Monthly Pass,4.99
U47462,2026-02-07,0,Small Pack,0.99
U48820,2026-02-07,37,Event Pack,4.99
U49659,2026-02-07,30,Small Pack,0.99
U00123,2026-02-08,0,Event Pack,4.99
U00626,2026-02-08,19,Event Pack,4.99
U01199,2026-02-08,9,Monthly Pass,4.99
U03248,2026-02-08,25,Cosmetic,9.99
U03794,2026-02-08,14,Cosmetic,29.99
U03835,2026-02-08,2,Cosmetic,9.99
U03899,2026-02-08,1,Monthly Pass,4.99
U04604,2026-02-08,0,Small Pack,2.99
U04781,2026-02-08,6,Monthly Pass,5.99
U04814,2026-02-08,21,Event Pack,4.99
U06400,2026-02-08,0,Monthly Pass,5.99
U06764,2026-02-08,15,Small Pack,0.99
U07595,2026-02-08,20,Monthly Pass,5.99
U08002,2026-02-08,0,Cosmetic,9.99
U08802,2026-02-08,0,Small Pack,0.99
U08844,2026-02-08,16,Small Pack,2.99
U09183,2026-02-08,1,Monthly Pass,4.99
U09425,2026-02-08,35,Event Pack,4.99
U09474,2026-02-08,1,Small Pack,1.99
U09509,2026-02-08,17,Monthly Pass,5.99
U09843,2026-02-08,0,Event Pack,4.99
U09987,2026-02-08,7,Small Pack,1.99
U10599,2026-02-08,17,Small Pack,1.99
U11324,2026-02-08,0,Monthly Pass,4.99
U11391,2026-02-08,1,Event Pack,4.99
U12020,2026-02-08,21,Event Pack,14.99
U12048,2026-02-08,36,Cosmetic,19.99
U12462,2026-02-08,10,Event Pack,4.99
U12816,2026-02-08,14,Cosmetic,29.99
U12980,2026-02-08,3,Monthly Pass,5.99
U13090,2026-02-08,0,Small Pack,0.99
U13430,2026-02-08,1,Premium Pack,99.99
U13573,2026-02-08,12,Premium Pack,49.99
U14201,2026-02-08,22,Cosmetic,9.99
U15262,2026-02-08,8,Monthly Pass,4.99
U15608,2026-02-08,0,Event Pack,14.99
U16214,2026-02-08,11,Premium Pack,99.99
U16414,2026-02-08,20,Monthly Pass,4.99
U16669,2026-02-08,0,Cosmetic,29.99
U17222,2026-02-08,2,Small Pack,1.99
U17746,2026-02-08,5,Event Pack,14.99
U18379,2026-02-08,1,Event Pack,4.99
U18472,2026-02-08,17,Small Pack,0.99
U18518,2026-02-08,21,Monthly Pass,5.99
U18648,2026-02-08,27,Small Pack,0.99
U18685,2026-02-08,14,Event Pack,9.99
U18848,2026-02-08,0,Small Pack,2.99
U18878,2026-02-08,0,Small Pack,2.99
U19336,2026-02-08,14,Event Pack,14.99
U19821,2026-02-08,14,Premium Pack,19.99
U19887,2026-02-08,11,Premium Pack,19.99
U20652,2026-02-08,0,Premium Pack,49.99
U22042,2026-02-08,14,Cosmetic,29.99
U22168,2026-02-08,30,Premium Pack,99.99
U23179,2026-02-08,26,Small Pack,2.99
U23530,2026-02-08,0,Premium Pack,19.99
U24734,2026-02-08,23,Small Pack,1.99
U25115,2026-02-08,26,Cosmetic,19.99
U26715,2026-02-08,1,Small Pack,2.99
U27379,2026-02-08,19,Premium Pack,49.99
U27499,2026-02-08,14,Event Pack,14.99
U27531,2026-02-08,4,Premium Pack,19.99
U27719,2026-02-08,8,Monthly Pass,4.99
U28449,2026-02-08,15,Event Pack,4.99
U28574,2026-02-08,8,Event Pack,9.99
U29146,2026-02-08,1,Cosmetic,19.99
U30722,2026-02-08,0,Small Pack,2.99
U30740,2026-02-08,4,Monthly Pass,4.99
U31121,2026-02-08,28,Small Pack,1.99
U34321,2026-02-08,0,Small Pack,0.99
U34491,2026-02-08,0,Monthly Pass,4.99
U35324,2026-02-08,35,Cosmetic,19.99
U37214,2026-02-08,25,Premium Pack,49.99
U37278,2026-02-08,5,Cosmetic,9.99
U37722,2026-02-08,27,Small Pack,2.99
U38815,2026-02-08,2,Small Pack,1.99
U39009,2026-02-08,6,Event Pack,4.99
U39208,2026-02-08,9,Event Pack,4.99
U39674,2026-02-08,10,Premium Pack,99.99
U39676,2026-02-08,30,Event Pack,14.99
U39887,2026-02-08,5,Premium Pack,99.99
U39898,2026-02-08,37,Small Pack,1.99
U41212,2026-02-08,2,Premium Pack,99.99
U41824,2026-02-08,2,Small Pack,2.99
U41858,2026-02-08,2,Cosmetic,29.99
U41922,2026-02-08,13,Cosmetic,29.99
U42204,2026-02-08,21,Small Pack,2.99
U42815,2026-02-08,5,Monthly Pass,4.99
U42877,2026-02-08,24,Event Pack,4.99
U43380,2026-02-08,3,Small Pack,1.99
U44028,2026-02-08,17,Small Pack,0.99
U44423,2026-02-08,22,Event Pack,4.99
U44649,2026-02-08,21,Small Pack,1.99
U44668,2026-02-08,23,Monthly Pass,5.99
U45370,2026-02-08,1,Monthly Pass,4.99
U45904,2026-02-08,7,Monthly Pass,5.99
U47498,2026-02-08,1,Small Pack,1.99
U47528,2026-02-08,29,Premium Pack,19.99
U48225,2026-02-08,5,Cosmetic,29.99
U48726,2026-02-08,33,Small Pack,2.99
U00566,2026-02-09,14,Cosmetic,19.99
U00782,2026-02-09,17,Cosmetic,29.99
U01476,2026-02-09,9,Small Pack,1.99
U01909,2026-02-09,3,Cosmetic,19.99
U02397,2026-02-09,9,Event Pack,4.99
U03448,2026-02-09,13,Event Pack,14.99
U03674,2026-02-09,4,Cosmetic,29.99
U03955,2026-02-09,37,Event Pack,4.99
U04804,2026-02-09,0,Small Pack,1.99
U06424,2026-02-09,8,Premium Pack,19.99
U06695,2026-02-09,2,Event Pack,4.99
U06819,2026-02-09,15,Cosmetic,19.99
U06888,2026-02-09,3,Monthly Pass,5.99
U07800,2026-02-09,0,Event Pack,14.99
U08337,2026-02-09,26,Small Pack,1.99
U08461,2026-02-09,4,Cosmetic,9.99
U08743,2026-02-09,17,Monthly Pass,5.99
U09116,2026-02-09,10,Small Pack,2.99
U09247,2026-02-09,2,Event Pack,9.99
U09304,2026-02-09,16,Event Pack,14.99
U09669,2026-02-09,16,Event Pack,4.99
U09989,2026-02-09,25,Cosmetic,29.99
U10129,2026-02-09,28,Small Pack,0.99
U10925,2026-02-09,7,Event Pack,14.99
U11571,2026-02-09,24,Event Pack,14.99
U11596,2026-02-09,15,Monthly Pass,4.99
U12424,2026-02-09,24,Premium Pack,19.99
U14119,2026-02-09,11,Small Pack,2.99
U14484,2026-02-09,28,Monthly Pass,5.99
U15501,2026-02-09,39,Monthly Pass,4.99
U16562,2026-02-09,25,Small Pack,1.99
U16568,2026-02-09,0,Event Pack,9.99
U16698,2026-02-09,24,Event Pack,9.99
U17715,2026-02-09,18,Small Pack,2.99
U17778,2026-02-09,0,Small Pack,2.99
U18670,2026-02-09,12,Premium Pack,49.99
U18707,2026-02-09,19,Event Pack,14.99
U19421,2026-02-09,18,Premium Pack,99.99
U19432,2026-02-09,0,Monthly Pass,4.99
U19792,2026-02-09,13,Event Pack,4.99
U20519,2026-02-09,3,Small Pack,0.99
U21040,2026-02-09,0,Small Pack,1.99
U21578,2026-02-09,6,Monthly Pass,5.99
U25810,2026-02-09,0,Cosmetic,29.99
U26537,2026-02-09,2,Monthly Pass,4.99
U27051,2026-02-09,24,Monthly Pass,4.99
U27247,2026-02-09,1,Cosmetic,9.99
U28463,2026-02-09,3,Monthly Pass,4.99
U30732,2026-02-09,0,Small Pack,1.99
U30794,2026-02-09,7,Cosmetic,19.99
U30872,2026-02-09,37,Premium Pack,49.99
U30938,2026-02-09,2,Small Pack,0.99
U31476,2026-02-09,35,Small Pack,1.99
U31576,2026-02-09,5,Small Pack,0.99
U32082,2026-02-09,1,Small Pack,0.99
U32237,2026-02-09,4,Cosmetic,29.99
U32988,2026-02-09,0,Small Pack,1.99
U33794,2026-02-09,4,Monthly Pass,5.99
U34772,2026-02-09,5,Monthly Pass,4.99
U34795,2026-02-09,3,Small Pack,2.99
U36633,2026-02-09,3,Small Pack,2.99
U36879,2026-02-09,0,Monthly Pass,4.99
U37585,2026-02-09,15,Small Pack,2.99
U38241,2026-02-09,17,Event Pack,14.99
U38559,2026-02-09,14,Cosmetic,9.99
U39131,2026-02-09,0,Monthly Pass,5.99
U39276,2026-02-09,2,Event Pack,4.99
U39815,2026-02-09,4,Event Pack,14.99
U40333,2026-02-09,31,Small Pack,1.99
U40626,2026-02-09,0,Event Pack,4.99
U40740,2026-02-09,4,Small Pack,2.99
U41602,2026-02-09,0,Cosmetic,29.99
U41623,2026-02-09,33,Small Pack,1.99
U42607,2026-02-09,26,Event Pack,9.99
U43921,2026-02-09,24,Event Pack,4.99
U43944,2026-02-09,10,Event Pack,14.99
U44158,2026-02-09,5,Event Pack,9.99
U44454,2026-02-09,29,Cosmetic,29.99
U44523,2026-02-09,12,Event Pack,14.99
U44676,2026-02-09,17,Event Pack,14.99
U45162,2026-02-09,33,Small Pack,1.99
U47118,2026-02-09,25,Small Pack,2.99
U47203,2026-02-09,6,Small Pack,1.99
U47669,2026-02-09,32,Small Pack,0.99
U49087,2026-02-09,9,Premium Pack,99.99
U49821,2026-02-09,3,Small Pack,2.99
U49950,2026-02-09,24,Event Pack,9.99
U00373,2026-02-10,3,Small Pack,0.99
U00674,2026-02-10,15,Monthly Pass,4.99
U01341,2026-02-10,22,Event Pack,14.99
U02008,2026-02-10,3,Event Pack,14.99
U02449,2026-02-10,39,Cosmetic,9.99
U02835,2026-02-10,12,Monthly Pass,5.99
U03071,2026-02-10,6,Event Pack,4.99
U03539,2026-02-10,0,Small Pack,2.99
U03705,2026-02-10,6,Small Pack,2.99
U03820,2026-02-10,4,Premium Pack,19.99
U04313,2026-02-10,13,Monthly Pass,5.99
U04763,2026-02-10,11,Small Pack,1.99
U05232,2026-02-10,8,Small Pack,2.99
U05379,2026-02-10,29,Cosmetic,9.99
U05394,2026-02-10,12,Event Pack,9.99
U05618,2026-02-10,20,Cosmetic,19.99
U05838,2026-02-10,7,Event Pack,4.99
U05904,2026-02-10,0,Monthly Pass,4.99
U06648,2026-02-10,36,Small Pack,2.99
U06989,2026-02-10,2,Small Pack,0.99
U08151,2026-02-10,0,Small Pack,0.99
U08506,2026-02-10,20,Monthly Pass,4.99
U08948,2026-02-10,3,Cosmetic,9.99
U09233,2026-02-10,6,Monthly Pass,5.99
U09437,2026-02-10,30,Event Pack,14.99
U10258,2026-02-10,25,Event Pack,14.99
U10569,2026-02-10,26,Small Pack,1.99
U10701,2026-02-10,34,Cosmetic,9.99
U11230,2026-02-10,34,Monthly Pass,5.99
U11497,2026-02-10,1,Cosmetic,19.99
U12480,2026-02-10,16,Monthly Pass,4.99
U13089,2026-02-10,14,Event Pack,4.99
U13838,2026-02-10,0,Event Pack,4.99
U14981,2026-02-10,14,Event Pack,14.99
U16373,2026-02-10,0,Small Pack,0.99
U17222,2026-02-10,4,Event Pack,4.99
U18250,2026-02-10,24,Event Pack,4.99
U19258,2026-02-10,7,Event Pack,14.99
U19283,2026-02-10,0,Small Pack,0.99
U19379,2026-02-10,2,Small Pack,2.99
U19405,2026-02-10,40,Small Pack,0.99
U19754,2026-02-10,6,Event Pack,9.99
U19810,2026-02-10,10,Event Pack,9.99
U20519,2026-02-10,4,Monthly Pass,5.99
U20529,2026-02-10,1,Monthly Pass,4.99
U20987,2026-02-10,2,Premium Pack,19.99
U21620,2026-02-10,0,Small Pack,2.99
U21903,2026-02-10,13,Cosmetic,29.99
U22072,2026-02-10,0,Cosmetic,9.99
U22078,2026-02-10,37,Cosmetic,29.99
U22428,2026-02-10,37,Cosmetic,9.99
U22453,2026-02-10,9,Monthly Pass,4.99
U22700,2026-02-10,35,Small Pack,1.99
U22887,2026-02-10,16,Event Pack,14.99
U22920,2026-02-10,32,Event Pack,14.99
U23472,2026-02-10,23,Monthly Pass,5.99
U23586,2026-02-10,0,Event Pack,4.99
U24449,2026-02-10,6,Cosmetic,19.99
U25540,2026-02-10,16,Event Pack,14.99
U27123,2026-02-10,17,Monthly Pass,5.99
U27221,2026-02-10,1,Small Pack,0.99
U28463,2026-02-10,4,Small Pack,0.99
U28483,2026-02-10,5,Cosmetic,19.99
U29332,2026-02-10,28,Event Pack,9.99
U29943,2026-02-10,5,Cosmetic,29.99
U30548,2026-02-10,0,Small Pack,1.99
U31000,2026-02-10,2,Event Pack,14.99
U31450,2026-02-10,0,Monthly Pass,4.99
U31919,2026-02-10,0,Event Pack,9.99
U32558,2026-02-10,0,Cosmetic,19.99
U33248,2026-02-10,2,Small Pack,0.99
U33603,2026-02-10,1,Event Pack,14.99
U34321,2026-02-10,2,Event Pack,14.99
U36222,2026-02-10,6,Small Pack,1.99
U36248,2026-02-10,29,Cosmetic,9.99
U36879,2026-02-10,1,Premium Pack,99.99
U37351,2026-02-10,31,Event Pack,4.99
U37418,2026-02-10,1,Event Pack,14.99
U37904,2026-02-10,1,Event Pack,9.99
U38533,2026-02-10,18,Cosmetic,9.99
U39653,2026-02-10,16,Premium Pack,49.99
U39789,2026-02-10,11,Cosmetic,29.99
U40337,2026-02-10,9,Event Pack,4.99
U40740,2026-02-10,5,Premium Pack,49.99
U42303,2026-02-10,34,Small Pack,2.99
U42894,2026-02-10,0,Monthly Pass,4.99
U42975,2026-02-10,0,Event Pack,4.99
U43537,2026-02-10,27,Small Pack,1.99
U43961,2026-02-10,16,Event Pack,14.99
U45069,2026-02-10,7,Small Pack,1.99
U45703,2026-02-10,12,Event Pack,9.99
U45901,2026-02-10,23,Event Pack,9.99
U46163,2026-02-10,15,Small Pack,2.99
U46291,2026-02-10,0,Monthly Pass,4.99
U47548,2026-02-10,1,Event Pack,4.99
U47694,2026-02-10,11,Premium Pack,99.99
U48058,2026-02-10,5,Premium Pack,19.99
U48206,2026-02-10,0,Small Pack,2.99
U48605,2026-02-10,26,Small Pack,0.99
U48848,2026-02-10,22,Small Pack,0.99
U49077,2026-02-10,0,Event Pack,14.99
U49843,2026-02-10,15,Cosmetic,19.99
U00666,2026-02-11,10,Small Pack,0.99
U00674,2026-02-11,16,Cosmetic,19.99
U00878,2026-02-11,24,Monthly Pass,4.99
U01341,2026-02-11,23,Monthly Pass,5.99
U01819,2026-02-11,1,Small Pack,2.99
U02587,2026-02-11,0,Monthly Pass,5.99
U03403,2026-02-11,3,Cosmetic,29.99
U03539,2026-02-11,1,Event Pack,4.99
U04214,2026-02-11,20,Small Pack,1.99
U04628,2026-02-11,0,Small Pack,0.99
U06680,2026-02-11,0,Monthly Pass,5.99
U07030,2026-02-11,0,Small Pack,1.99
U07150,2026-02-11,33,Small Pack,1.99
U08418,2026-02-11,31,Small Pack,1.99
U08584,2026-02-11,16,Cosmetic,29.99
U08698,2026-02-11,0,Event Pack,14.99
U08825,2026-02-11,8,Small Pack,2.99
U09160,2026-02-11,11,Event Pack,14.99
U09236,2026-02-11,3,Monthly Pass,5.99
U09427,2026-02-11,22,Premium Pack,49.99
U09987,2026-02-11,10,Cosmetic,29.99
U10366,2026-02-11,4,Cosmetic,29.99
U11162,2026-02-11,21,Event Pack,4.99
U11200,2026-02-11,14,Small Pack,2.99
U11441,2026-02-11,14,Event Pack,9.99
U13011,2026-02-11,2,Monthly Pass,5.99
U13678,2026-02-11,38,Event Pack,14.99
U15016,2026-02-11,0,Small Pack,2.99
U15260,2026-02-11,4,Small Pack,0.99
U15338,2026-02-11,16,Event Pack,4.99
U17222,2026-02-11,5,Event Pack,4.99
U17359,2026-02-11,4,Small Pack,2.99
U17589,2026-02-11,5,Event Pack,4.99
U18288,2026-02-11,34,Event Pack,4.99
U18679,2026-02-11,5,Premium Pack,99.99
U18791,2026-02-11,20,Small Pack,0.99
U20242,2026-02-11,11,Small Pack,0.99
U20746,2026-02-11,1,Monthly Pass,5.99
U21406,2026-02-11,30,Small Pack,2.99
U21530,2026-02-11,35,Premium Pack,49.99
U21982,2026-02-11,6,Cosmetic,19.99
U22047,2026-02-11,22,Cosmetic,29.99
U23801,2026-02-11,0,Event Pack,4.99
U25015,2026-02-11,19,Small Pack,1.99
U25858,2026-02-11,9,Small Pack,1.99
U27094,2026-02-11,35,Small Pack,0.99
U27486,2026-02-11,19,Event Pack,14.99
U27516,2026-02-11,4,Small Pack,0.99
U27652,2026-02-11,4,Small Pack,1.99
U28071,2026-02-11,0,Event Pack,4.99
U28449,2026-02-11,18,Cosmetic,19.99
U28864,2026-02-11,5,Event Pack,4.99
U29044,2026-02-11,17,Monthly Pass,5.99
U30226,2026-02-11,5,Event Pack,14.99
U30441,2026-02-11,1,Event Pack,9.99
U30476,2026-02-11,13,Event Pack,9.99
U30578,2026-02-11,8,Cosmetic,19.99
U32182,2026-02-11,10,Cosmetic,9.99
U33220,2026-02-11,0,Event Pack,4.99
U33279,2026-02-11,0,Monthly Pass,5.99
U33711,2026-02-11,20,Event Pack,9.99
U34337,2026-02-11,12,Monthly Pass,5.99
U34941,2026-02-11,20,Premium Pack,49.99
U35055,2026-02-11,35,Small Pack,1.99
U35085,2026-02-11,8,Cosmetic,29.99
U35181,2026-02-11,10,Premium Pack,99.99
U35548,2026-02-11,24,Event Pack,9.99
U35725,2026-02-11,36,Event Pack,4.99
U37110,2026-02-11,10,Premium Pack,49.99
U37489,2026-02-11,0,Event Pack,4.99
U38625,2026-02-11,0,Event Pack,14.99
U39110,2026-02-11,2,Cosmetic,29.99
U42693,2026-02-11,6,Monthly Pass,5.99
U42903,2026-02-11,15,Cosmetic,29.99
U44454,2026-02-11,31,Monthly Pass,4.99
U45176,2026-02-11,28,Cosmetic,29.99
U45488,2026-02-11,5,Cosmetic,29.99
U45532,2026-02-11,17,Small Pack,0.99
U45592,2026-02-11,7,Event Pack,4.99
U45765,2026-02-11,37,Event Pack,9.99
U46291,2026-02-11,1,Small Pack,2.99
U46932,2026-02-11,7,Small Pack,0.99
U47249,2026-02-11,38,Premium Pack,49.99
U47646,2026-02-11,11,Event Pack,14.99
U48636,2026-02-11,13,Cosmetic,29.99
U48868,2026-02-11,22,Event Pack,9.99
U49314,2026-02-11,25,Monthly Pass,4.99
U49337,2026-02-11,0,Small Pack,1.99
U49412,2026-02-11,8,Small Pack,2.99
U49659,2026-02-11,34,Small Pack,0.99
U49721,2026-02-11,28,Small Pack,2.99
U00097,2026-02-12,9,Event Pack,14.99
U00966,2026-02-12,10,Event Pack,4.99
U01128,2026-02-12,13,Small Pack,1.99
U01353,2026-02-12,1,Small Pack,2.99
U01509,2026-02-12,3,Small Pack,1.99
U01650,2026-02-12,37,Cosmetic,29.99
U01769,2026-02-12,3,Event Pack,14.99
U01934,2026-02-12,4,Monthly Pass,5.99
U02199,2026-02-12,2,Event Pack,4.99
U02906,2026-02-12,13,Small Pack,1.99
U03022,2026-02-12,0,Premium Pack,49.99
U03028,2026-02-12,10,Premium Pack,19.99
U03191,2026-02-12,20,Small Pack,1.99
U03445,2026-02-12,1,Event Pack,9.99
U04628,2026-02-12,1,Cosmetic,19.99
U04735,2026-02-12,19,Monthly Pass,4.99
U05328,2026-02-12,38,Premium Pack,19.99
U05734,2026-02-12,12,Small Pack,0.99
U05864,2026-02-12,0,Small Pack,1.99
U07536,2026-02-12,19,Event Pack,4.99
U08070,2026-02-12,42,Event Pack,14.99
U08140,2026-02-12,5,Premium Pack,99.99
U09206,2026-02-12,25,Event Pack,9.99
U09247,2026-02-12,5,Event Pack,4.99
U09281,2026-02-12,2,Premium Pack,49.99
U09574,2026-02-12,28,Event Pack,14.99
U10563,2026-02-12,0,Small Pack,1.99
U10750,2026-02-12,29,Small Pack,1.99
U11016,2026-02-12,7,Small Pack,1.99
U11230,2026-02-12,36,Small Pack,0.99
U12277,2026-02-12,34,Monthly Pass,4.99
U12328,2026-02-12,2,Monthly Pass,4.99
U12331,2026-02-12,28,Monthly Pass,5.99
U12579,2026-02-12,24,Event Pack,9.99
U13026,2026-02-12,5,Cosmetic,29.99
U13246,2026-02-12,16,Event Pack,4.99
U13883,2026-02-12,6,Small Pack,1.99
U14619,2026-02-12,39,Event Pack,14.99
U15529,2026-02-12,16,Event Pack,14.99
U15637,2026-02-12,10,Premium Pack,19.99
U16204,2026-02-12,41,Cosmetic,29.99
U19792,2026-02-12,16,Monthly Pass,5.99
U20021,2026-02-12,3,Small Pack,0.99
U22024,2026-02-12,33,Event Pack,9.99
U22375,2026-02-12,10,Monthly Pass,5.99
U22993,2026-02-12,24,Small Pack,1.99
U23332,2026-02-12,27,Event Pack,14.99
U24270,2026-02-12,0,Cosmetic,9.99
U24520,2026-02-12,9,Monthly Pass,4.99
U25368,2026-02-12,0,Small Pack,1.99
U25428,2026-02-12,25,Event Pack,4.99
U25773,2026-02-12,0,Cosmetic,29.99
U25810,2026-02-12,3,Premium Pack,99.99
U26111,2026-02-12,2,Small Pack,1.99
U26424,2026-02-12,25,Event Pack,4.99
U26436,2026-02-12,5,Event Pack,9.99
U26827,2026-02-12,26,Cosmetic,9.99
U27743,2026-02-12,0,Premium Pack,99.99
U28270,2026-02-12,25,Monthly Pass,4.99
U29577,2026-02-12,27,Monthly Pass,4.99
U30007,2026-02-12,14,Premium Pack,49.99
U30379,2026-02-12,38,Small Pack,1.99
U30653,2026-02-12,42,Monthly Pass,4.99
U30906,2026-02-12,1,Small Pack,0.99
U31608,2026-02-12,1,Event Pack,14.99
U31919,2026-02-12,2,Small Pack,1.99
U32046,2026-02-12,16,Event Pack,14.99
U32639,2026-02-12,4,Small Pack,0.99
U33718,2026-02-12,17,Cosmetic,19.99
U35147,2026-02-12,0,Event Pack,9.99
U35663,2026-02-12,11,Monthly Pass,4.99
U35988,2026-02-12,0,Small Pack,0.99
U36723,2026-02-12,28,Event Pack,4.99
U37171,2026-02-12,0,Monthly Pass,4.99
U37649,2026-02-12,14,Cosmetic,29.99
U37846,2026-02-12,0,Event Pack,9.99
U38625,2026-02-12,1,Event Pack,4.99
U38702,2026-02-12,29,Event Pack,4.99
U38825,2026-02-12,2,Monthly Pass,5.99
U39252,2026-02-12,6,Monthly Pass,5.99
U40007,2026-02-12,41,Small Pack,2.99
U40236,2026-02-12,40,Small Pack,2.99
U41215,2026-02-12,3,Monthly Pass,4.99
U41738,2026-02-12,1,Small Pack,2.99
U42263,2026-02-12,0,Event Pack,14.99
U42518,2026-02-12,36,Monthly Pass,5.99
U43046,2026-02-12,32,Small Pack,0.99
U44835,2026-02-12,14,Small Pack,2.99
U45246,2026-02-12,22,Premium Pack,49.99
U47452,2026-02-12,23,Monthly Pass,4.99
U47741,2026-02-12,11,Small Pack,0.99
U48038,2026-02-12,29,Event Pack,4.99
U48134,2026-02-12,10,Event Pack,4.99
U48650,2026-02-12,22,Small Pack,1.99
U48829,2026-02-12,23,Premium Pack,19.99
U49334,2026-02-12,10,Cosmetic,29.99
U49698,2026-02-12,24,Small Pack,2.99
U49779,2026-02-12,13,Monthly Pass,5.99
U00674,2026-02-13,18,Cosmetic,19.99
U02193,2026-02-13,6,Event Pack,4.99
U02275,2026-02-13,3,Cosmetic,9.99
U03312,2026-02-13,17,Monthly Pass,4.99
U03380,2026-02-13,0,Cosmetic,19.99
U04493,2026-02-13,30,Event Pack,4.99
U05276,2026-02-13,11,Event Pack,14.99
U05359,2026-02-13,20,Small Pack,2.99
U05893,2026-02-13,5,Premium Pack,49.99
U06821,2026-02-13,11,Small Pack,2.99
U07419,2026-02-13,1,Cosmetic,19.99
U07595,2026-02-13,25,Monthly Pass,4.99
U08293,2026-02-13,1,Monthly Pass,5.99
U08681,2026-02-13,28,Event Pack,9.99
U08948,2026-02-13,6,Small Pack,2.99
U09964,2026-02-13,25,Monthly Pass,5.99
U10863,2026-02-13,12,Monthly Pass,5.99
U11391,2026-02-13,6,Event Pack,9.99
U11857,2026-02-13,6,Cosmetic,19.99
U11992,2026-02-13,14,Event Pack,14.99
U12091,2026-02-13,27,Monthly Pass,4.99
U12511,2026-02-13,0,Small Pack,1.99
U12761,2026-02-13,6,Event Pack,4.99
U12810,2026-02-13,14,Small Pack,1.99
U12958,2026-02-13,5,Event Pack,9.99
U13133,2026-02-13,18,Premium Pack,49.99
U13337,2026-02-13,14,Premium Pack,99.99
U13624,2026-02-13,39,Small Pack,2.99
U14172,2026-02-13,3,Monthly Pass,4.99
U15260,2026-02-13,6,Cosmetic,19.99
U16042,2026-02-13,0,Event Pack,9.99
U16167,2026-02-13,14,Cosmetic,29.99
U16235,2026-02-13,16,Event Pack,9.99
U16463,2026-02-13,43,Cosmetic,29.99
U17551,2026-02-13,17,Premium Pack,99.99
U17933,2026-02-13,10,Event Pack,4.99
U19344,2026-02-13,7,Event Pack,14.99
U20771,2026-02-13,8,Small Pack,0.99
U20919,2026-02-13,27,Small Pack,0.99
U21335,2026-02-13,0,Monthly Pass,5.99
U21397,2026-02-13,38,Cosmetic,19.99
U21862,2026-02-13,3,Small Pack,0.99
U22132,2026-02-13,42,Cosmetic,19.99
U22356,2026-02-13,7,Small Pack,2.99
